_address,_time,_date,_type,_body,_read,_service_center,_name
VK-040345,Dec 29  2015 12:40:23 PM,1451373023515,1,Ola! Get a free Prime ride upon completion of 4 Prime rides between 29 Dec - 6 Jan. Get started! TCA,1,+919830000184,
RM-VODANO,Dec 29  2015 12:29:31 PM,1451372371158,1,GET SIMILAR VODAFONE POSTPAID NO 9999771602 9999771623 9999771627 9999771640 9999771643 9999771650 9999771739 9999771743 CALL ON 9891607299 9891607364,1,+919022000504,Manuf. Date
VD-611111,Dec 29  2015 12:27:42 PM,1451372262321,1,Vodafone laya hai naya Roaming Minutes Pack  lambi validity ke saath. Aab payein Rs.93 ke recharge pe 120 Mins (Roam Incoming+Outgoing)  Poore 90 dino ke liye.,1,+919811001057,
VD-611112,Dec 29  2015 11:09:25 AM,1451367565293,1,Vodafone laya hai aapke New Year Party Passes..! To abhi dial karein *111*4# (Tollfree) aur lejayiye Party Passes Discounted offer mein.,1,+919811001057,
MD-APOLLO,Dec 29  2015 8:07:52 AM,1451356672922,1,Prevention is better than cure get vaccinated. Swine Flu vaccine available at Apollo Clinic  Indrapuram. For details & appointments call 18605007788/01206402598,1,+919868191090,Manuf. Date
DM-myntra,Dec 29  2015 3:42:52 AM,1451340772509,1,MYNTRA: Hi xxx xxx  your shipment 104149153 and order 104149153 has been shipped through Myntra Logistics and will be delivered to you by 30 Dec 2015. The Myntra Logistics tracking code is ML0035401597. You can track your order at http://mynt.to/cs9wt,1,+919768399174,Manuf. Date
VK-SEBIED,Dec 28  2015 6:56:10 PM,1451309170281,1,Kam samay mein zyada fayadewali scheme se savdhan! Ye dhokha ho sakti hai.Kisi bhi scheme mein invest karne se pehle janch karein-SEBI DWARA JANHIT MEIN JARI ,1,+919830000185,Manuf. Date
VM-SEBIED,Dec 28  2015 5:37:24 PM,1451304444482,1,Kam samay mein zyada fayadewali scheme se savdhan! Ye dhokha ho sakti hai.Kisi bhi scheme mein invest karne se pehle janch karein-SEBI DWARA JANHIT MEIN JARI ,1,+919820405905,Manuf. Date
VM-040600,Dec 28  2015 2:29:09 PM,1451293149625,1,lypsa gems deliver ordr worth 467cr now see upper movement in technicaly sound stock buy lypsa gems nse n bse(534532)132 sl 129 tp 155/160 pure btst buy 10000,1,+919820405904,
VM-Quikrr,Dec 28  2015 2:24:30 PM,1451292870666,1,Your Mobile Number has been verified. Thanks for using Quikr!,1,+919820405912,Manuf. Date
VM-BATAIN,Dec 28  2015 1:40:44 PM,1451290244644,1,"Bata "" End of Season Sale"" - Upto 50% OFF on select articles! Visit Bata and Shop for Ur Loved Ones. Share ur Mobile # in Bill to earn BATA CLUB Points.TnC.",1,+919820405904,Manuf. Date
VD-611112,Dec 28  2015 12:36:24 PM,1451286384442,1,New Year Dhamaka ! Get SONY BRAVIA 40 Inch LED TV with special Discount Coupons. To check for Free Click http://m.mydelights.in/pr/10,1,+919811001057,
VM-CITCOM,Dec 28  2015 11:08:28 AM,1451281108645,1,Dear Valued Customer  Thank you for contacting Spectranet. Your ticket number is 2015122717323323. You will hear from us shortly.,1,+919820405560,Manuf. Date
VK-040385,Dec 28  2015 10:31:43 AM,1451278903338,1,Don't waste the holiday when you can enjoy!! Book a ride from LetMeDrive and enjoy the New Year!!! Visit www.letmedrive.in  https://goo.gl/Q0Psa7,1,+919830000184,
VM-DOMINO,Dec 28  2015 8:09:07 AM,1451270347016,1,Enjoy Dominos Online Happy Hours; Get 50% OFF on 350 TODAY (11am-5pm) Valid ONLY on Online Orders@ dominos.co.in /APP@ http://apps.dominos.co.in Cpn: DPF50 T&C,1,+919820405912,Manuf. Date
DM-myntra,Dec 27  2015 10:23:07 PM,1451235187948,1,Myntra: Hi xxx xxx    Your order 104149153 has been successfully placed.  All items in your order will be delivered by 29 Dec 2015.  You can track your order at http://mynt.to/cs9wv . Thank you for shopping at Myntra.,1,+919768399176,Manuf. Date
VM-FPANDA,Dec 27  2015 6:11:29 PM,1451220089935,1,The best day of the week! Fun and Feast  Talks and Teas. Order your loved ones favourite food here https://goo.gl/8gSDeD & get up to 30% off at foodpanda.,1,+919820405904,Manuf. Date
+91 87551 52734,Dec 27  2015 5:50:58 PM,1451218858886,2,In a meeting..  Will call u ,1,,Řìšhâbh xxx Moradabad
VM-040326,Dec 27  2015 3:56:24 PM,1451211984075,1,Hello Travelers!!  Worry about the new policy on even/odd numbers in Delhi? Don't worry; Just book a car from LetMeDrive and drive it all the day. For more info visit www.letmedrive.in https://goo.gl/Q0Psa7,1,+919820405905,
VM-040600,Dec 27  2015 12:32:36 PM,1451199756597,1,Take a musical resolution this new year  learn Guitar at your home. At UrbanClap  get 100+ expert guitar instructors to train. Start Now: https://goo.gl/VuPBxN,1,+919820405904,
DM-060002,Dec 27  2015 12:25:47 PM,1451199347812,1,MMM INDIA! 100% per month! Contributed 1000 INR? In a month they will turn into 2000  in 2 months - 4000 & so on. For details:www.mmmindia.net or 9211205000,1,+919768399175,
DM-060003,Dec 27  2015 12:24:41 PM,1451199281072,1,MMM INDIA! 100% per month! Contributed 1000 INR? In a month they will turn into 2000  in 2 months - 4000 & so on. For details:www.mmmindia.net or 9211205000,1,+919768399176,
VD-611112,Dec 27  2015 10:22:02 AM,1451191922428,1,Make your life healthy and successfull! Talk LIVE with Ayurveda Guru and get advice to lead a happy and stress free life. Just call 53512 (Rs.9/min),1,+919811001057,
DM-080004,Dec 27  2015 10:12:05 AM,1451191325382,1,Fingerlickin' good offer from KFC: 15% off on orders of Rs 350 & above. Call 01142175903 or click http://bit.ly/KFCWEB.  UseKFCD01.  T&C apply,1,+919768399176,
DM-080004,Dec 27  2015 10:00:38 AM,1451190638374,1,Fingerlickin' good offer from KFC: 15% off on orders of Rs 350 & above. Call 01160004545   T&C apply,1,+919768399176,
VD-611123,Dec 27  2015 9:57:01 AM,1451190421413,1,Get 50% Extra! Recharge with Rs255  get 1GB 3G for 28 days+500MB extra in 4hrs.Offer valid till 31Dec'15 on Etop/Online recharge.Click www.vodafone.in/mvvf32,1,+919811001057,
VM-DOMINO,Dec 27  2015 8:43:50 AM,1451186030709,1,Dominos Cheesy & Crunchy Offer:Get 30% OFF on Double Cheese Crunch Pizza on min bill of 400 TODAY.Order@18602008888 /Online@ dominos.co.in Cpn: CRM8A108C161 T&C,1,+919820405560,Manuf. Date
50350,Dec 27  2015 1:05:19 AM,1451158519349,1,381671 is your Facebook security code. To verify your account  please paste this code on the page that requested it.,1,+918299905999407,
VK-BLEADS,Dec 26  2015 10:34:58 PM,1451149498867,1,Spice up your special moments visit our online lingerie store http://bit.ly/22sHpgh avail attractive offers for a limited period only,1,+919830000184,Manuf. Date
IX-FPANDA,Dec 26  2015 10:29:59 PM,1451149199094,1,Hi xxx xxx  Thank you for your order. We will notify you with the delivery time once Sandwedges confirms your order.,1,+919844047239,Manuf. Date
VK-FPANDA,Dec 26  2015 10:28:17 PM,1451149097584,1,Hi xxx xxx   We will deliver your order in approx. 30 mins. To follow up on your order  call Sandwedges at 07503139350 / 09871605914.,1,+919830000184,Manuf. Date
VK-WRLDPH,Dec 26  2015 9:38:48 PM,1451146128981,1,Offer of the Month  Rs 900 cash back Enjoy & cruise the Web with World Phone Zippy Fast Internet Speed of Up to 20Mbps. For more details call/SMS @ 8527293294.,1,+919830000184,Manuf. Date
VM-640400,Dec 26  2015 5:00:11 PM,1451129411727,1,Enjoy the new W for Woman website and shop the look of the season. Go to http://bit.ly/1J7LMqp and explore our #unlikeboring collection.,1,+919820405904,
VM-648006,Dec 26  2015 4:58:03 PM,1451129283675,1,Enjoy the new W for Woman website and shop the look of the season. Go to http://bit.ly/1J7LMqp and explore our #unlikeboring collection.,1,+919820405904,
VK-LETMED,Dec 26  2015 4:31:29 PM,1451127689355,1,Refund of Rs 10000 has been approved with reference to your Booking Id : 0697BE74FC   In case of query contact immediately . ThankYou for Choosing LetMeDrive !,1,+919830000184,Manuf. Date
VD-611111,Dec 26  2015 4:05:13 PM,1451126113278,1,Incoming free while roaming on Vodafone network in India for just Rs. 75/- monthly. To activate dial *111*6*3#. No extra charges for using Internet in roaming.,1,+919811001057,
VM-040369,Dec 26  2015 3:24:41 PM,1451123681016,1,Book pocket-friendly TaxiForSure cabs starting at Rs. 7/Km in Delhi right from the OLA app.  Open the app: http://bit.ly/1olacabs. TCA,1,+919820405904,
VD-611123,Dec 26  2015 2:55:38 PM,1451121938814,1,80 pe 80! Recharge kare Rs80 se aur paye Rs80 ka FullTalkTime.Offer 01/01/2016 tak manya hai Extra benefit recharge ke agle 4Hrs me.Click www.vodafone.in/mvvf32,1,+919811001057,
VD-611112,Dec 26  2015 2:39:32 PM,1451120972548,1,This New Year Ghar le jayein SONY BRAVIA 40 Inch TV and additional discounts of Rs 5000. To check Free Click http://m.mydelights.in/pr/10,1,+919811001057,
VD-611111,Dec 26  2015 12:56:17 PM,1451114777909,1,Merry Christmas! Let's celebrate with 50% XTRA 3G DATA on recharge done on MyVodafone app only. Offer from 25Dec-27Dec. Download App  www.vodafone.in/mvvf32,1,+919811001057,
VK-040358,Dec 26  2015 12:47:18 PM,1451114238143,1,Greetings from Gozoomo! Introducing our Customer Support Executives  Aman and Shashank. For any queries and support- Please call us on 8039236269. We are happy to help!,1,+919830000185,
VM-TAXIFS,Dec 26  2015 9:04:22 AM,1451100862028,1,We've missed you! Get 30% Off on all TaxiForSure rides exclusively for you in Delhi & NCR. Use code XMAS30 on the app. Valid till Dec 31st. TCA,1,+919820405904,Manuf. Date
VM-TAXIFS,Dec 26  2015 9:03:55 AM,1451100835990,1,We've missed you! Get 30% Off on all TaxiForSure rides exclusively for you in Delhi & NCR. Use code XMAS30 on the app. Valid till Dec 31st. TCA,1,+919820405904,Manuf. Date
VM-FPANDA,Dec 25  2015 11:22:30 PM,1451065950691,1,HO! HO! HO! Merry Christmas foodies  the weekend must begin with yummy spirits. Order herehttps://goo.gl/8gSDeD & make the most of tantalising deals.,1,+919820405904,Manuf. Date
VM-040600,Dec 25  2015 7:13:42 PM,1451051022222,1,Last 3 Days left.. Book ur Dream Home in Amrapali Adarsh Awas Yojna@ Noida extn. 2bhk@22 lakh n 3bhk@25 lakh..For Govt. Employes/Organizatons..Cl 8800295569,1,+919820405904,
DZ-LETMED,Dec 25  2015 6:37:14 PM,1451048834755,1,Thank You for Registering with LetMeDrive ! Your Mobile Verification Code - f6fb7b4736 for Mobile Number 9999301628. Please verify your Mobile Number.,1,+919762099062,Manuf. Date
VK-040309,Dec 25  2015 3:52:16 PM,1451038936181,1,Merry Christmas Travelers!!! Keep traveling and keep enjoying with friends & family. From  Team Letmedrive  https://goo.gl/Q0Psa7,1,+919830000184,
DM-NAzeer,Dec 25  2015 1:44:30 PM,1451031270671,1,Merry Christmas- Celebrate this auspicious day @Nazeer with your family and friends and enjoy the mouth watering dishes,1,+919768399174,Manuf. Date
VM-PEOPLE,Dec 25  2015 1:10:54 PM,1451029254955,1,Don't miss the super offers in PEOPLE's crazy end of season sale!! Buy 3 Get 2! Buy 5  Get 5!! T&C.,1,+919820405904,Manuf. Date
DZ-Alerts,Dec 25  2015 12:39:57 PM,1451027397433,1,LIC RECRUITING ADVISORS IN DELHINCR. IF U R 18+ &XII PASSED WANT TO EARN PARTTIME/FULLTIME 10K TO 1000K  CALL/MSG/WHATSAP/SEND UR NAME PINCODE TO 9958026036,1,+919762099062,Manuf. Date
DZ-PZAHUT,Dec 25  2015 12:20:45 PM,1451026245395,1,Celebrate Xmas with Pizzahut All New CHEESE MAXX Pizza  Indulge into world of Cheese in every Bite  Walk-in/Call@ 0120-3988398/www.pizzahut.co.in TnC,1,+919762099062,Manuf. Date
DZ-BATAIN,Dec 25  2015 12:15:12 PM,1451025912130,1,Celebrate Christmas with BATA! We've added 100 points to Ur BATA Club A/c valid til 27-Dec. Shop above Rs 499 n Redeem Ur 101.76 CLUB points. Merry Christmas.Tnc.,1,+919768099140,Manuf. Date
VM-IPAYTM,Dec 25  2015 10:53:13 AM,1451020993013,1,You have received Rs.20.00 from Nishtha Dutta in your Paytm Wallet. Updated balance: Rs.30.18.   Get Rs 50 Cashback on DTH of Rs 500 or more. Code: D2H500 Visit http://m.p-y.tm/paytmd,1,+919820405560,Manuf. Date
VD-611117,Dec 25  2015 10:06:26 AM,1451018186540,1,Get Rs.300 discount on your bill and unlimited loc calls for 1 yr with your friend  get them to Vodafone postpaid. SMS now 'MGM'<space>'frnds number' to 199,1,+919811036476,
VD-611112,Dec 25  2015 9:41:27 AM,1451016687483,1,It s a Christmas gift for you from Vodafone! Dial *111*4# (Tollfree) and Get a gift of your choice. Vodafone Christmas Offer sirf aapke liye !,1,+919811001057,
VM-DOMINO,Dec 25  2015 9:13:35 AM,1451015015567,1,Ho Ho Ho! Dominos X-Mas Santa Special:Get 25% OFF on 400 TODAY.Enjoy with Friends & Family!WalkIn/Order@ 18602008888 /Online/Mob@ dominos.co.in Cpn: MOB12 T&C,1,+919820405912,Manuf. Date
VM-MOBIKW,Dec 24  2015 7:36:28 PM,1450965988281,1,Your MobiKwik One Time Password (xxx) is 103977. Happy shopping at bookmyshow..! ,1,+919820405912,Manuf. Date
MD-BMSHOW,Dec 24  2015 7:29:16 PM,1450965556333,1,Hi Customer  Booking ID: WN4W5GD. Seats: GOLD-G14 G13 G12  3 seat(s) for Bajirao Mastani on Thu  24 Dec  2015 10:30pm at SRS Jaipuria Mall: Indirapuram  Ghaziabad (AUDI 2). Please carry your CC/DC card which was used for booking tickets.,1,+919868191090,Manuf. Date
VD-VFCARE,Dec 24  2015 6:18:18 PM,1450961298686,1,Hello! We have credited Payment of Rs. 50.0 to your Vodafone mobile phone 9999301628. Your outstanding as on 2015-12-24 Rs. -308.43. Thank You.,1,+919811001057,Manuf. Date
VD-VFCARE,Dec 24  2015 6:18:05 PM,1450961285239,1,Hello! We have credited Payment of Rs. 50.0 to your Vodafone mobile phone 9999301628. Your outstanding as on 2015-12-24 Rs. -308.43. Thank You.,1,+919811001057,Manuf. Date
VM-FPANDA,Dec 24  2015 6:17:32 PM,1450961252863,1,Cakes and pastries  pasta and savouries at up to 30% off! Order again to save and savour. Satisfy your taste buds. Order here now https://goo.gl/8gSDeD,1,+919820405905,Manuf. Date
VM-TAXIFS,Dec 24  2015 6:03:06 PM,1450960386698,1,We've missed you! Get 30% Off on all TaxiForSure rides exclusively for you in Delhi & NCR. Use code XMAS30 on the app . Valid till Dec 31st. TCA,1,+919820405905,Manuf. Date
VM-TAXIFS,Dec 24  2015 6:02:48 PM,1450960368285,1,We've missed you! Get 30% Off on all TaxiForSure rides exclusively for you in Delhi & NCR. Use code XMAS30 on the app . Valid till Dec 31st. TCA,1,+919820405904,Manuf. Date
DM-SNAPDL,Dec 24  2015 3:45:22 PM,1450952122093,1,"The Thrilling XOLO BLACK 1X is back in stock at Snapdeal.3GB RAM  32GB ROM  5"" FHD & 13 MP Camera @Rs.9999. Click tinyurl.com/xolo-black1x",1,+919768399176,Manuf. Date
+919554997777,Dec 24  2015 3:26:42 PM,1450951002908,1,Ok,1,+919810051829,Abhinav Chacha
+91 95549 97777,Dec 24  2015 3:26:05 PM,1450950965079,2,I m in meeting...  Thodi der me call krta hu,1,,Abhinav Chacha
DM-YTRSHR,Dec 24  2015 2:52:25 PM,1450948945746,1,Your yatrashare mobile number verification code is 917145. Do not share it with others.,1,+919768399174,Manuf. Date
DM-YTRSHR,Dec 24  2015 2:51:50 PM,1450948910801,1,Your yatrashare mobile number verification code is 776114. Do not share it with others.,1,+919768399174,Manuf. Date
AM-IPAYTM,Dec 24  2015 2:36:41 PM,1450948001519,1,Bill Payment of Vodafone Mobile 9999301628 for Rs.50 was successful.  Cashback will be added to your Paytm Wallet within 24hrs.,1,+919810051665,Manuf. Date
AM-IPAYTM,Dec 24  2015 2:36:26 PM,1450947986154,1,Paytm has added Rs.10 in your Paytm Wallet. Updated Balance: Rs.10.18. Get Rs 10 cashback on every Recharge of Rs 50 or more. Code: XMAS  Visit http://m.p-y.tm/rch,1,+919810051665,Manuf. Date
VM-IPAYTM,Dec 24  2015 2:25:23 PM,1450947323924,1,You paid Paytm Rs. 50.00 with your Paytm wallet. Your new Paytm wallet balance is Rs. 15.18 Transaction ID: 1137405921 . ,1,+919820405560,Manuf. Date
BP-SBIINB,Dec 24  2015 2:25:14 PM,1450947314116,1,Thank you for using State Bank Internet banking. Your Transaction Ref No IG0BERPEL6 for Rs.25 on 24-DEC-15 14:23,1,+919417899997,Manuf. Date
VM-IPAYTM,Dec 24  2015 2:25:08 PM,1450947308757,1,You paid Paytm Rs. 25.00 with your Paytm wallet. Your new Paytm wallet balance is Rs. 0.18 Transaction ID: 1137414785 . ,1,+919820405560,Manuf. Date
DZ-066214,Dec 24  2015 2:24:53 PM,1450947293454,1,Christmas Offer! Buy new Airtel Broadband starting at Rs899. Also get extra GBs for first 3 months with free Wi-fi.To buy  Cal 8800488004 (chargeable)T&C apply,1,+919768099140,
VM-SBIINB,Dec 24  2015 2:24:34 PM,1450947274664,1,xxx for transaction Avenues India Pvt. Ltd is:91225158. Do not share it with anyone,1,+919820405560,Manuf. Date
VM-IPAYTM,Dec 24  2015 2:23:47 PM,1450947227942,1,Bill Payment of Vodafone Mobile 9999301628 for Rs.50 was successful.  Cashback will be added to your Paytm Wallet within 24hrs.,1,+919820405560,Manuf. Date
BP-SBIINB,Dec 24  2015 2:22:47 PM,1450947167643,1,xxx for transaction Avenues India Pvt. Ltd is:91225158. Do not share it with anyone,1,+919417899997,Manuf. Date
VM-IPAYTM,Dec 24  2015 2:22:11 PM,1450947131209,1,Paytm has added Rs.10 in your Paytm Wallet. Updated Balance: Rs.25.18. Get Rs 10 cashback on every Recharge of Rs 50 or more. Code: XMAS  Visit http://m.p-y.tm/rch,1,+919820405560,Manuf. Date
BW-060001,Dec 24  2015 11:31:25 AM,1450936885983,1,Organic Homes on Nh24 Ghaziabad *1bhk-15L *2bhk-18L *3bhk-31L *Carnival Offer 25-27Dec *Book@35000 & Bal in EMI 11000 *GoldCoin & Discount Cal 9210395798,1,+919417899997,
+919905655010,Dec 24  2015 11:17:52 AM,1450936072095,1,MOTAPA MUKTI Guaranted 10KG fat Loss in 30 Day 5 inch Tummy Hip Thigh ki fat Ghatne ka Chamtkar dekhe www.fatlose.co.in ADINATH herbaL Capsule Cl- 09268683535,1,+919827002229,
BW-060001,Dec 24  2015 11:09:14 AM,1450935554077,1,Organic Homes on Nh24 Ghaziabad *1bhk-15L *2bhk-18L *3bhk-31L *Carnival Offer 25-27Dec *Book@35000 & Bal in EMI 11000 *GoldCoin & Discount Cal 9210395798,1,+919417899997,
VD-611112,Dec 24  2015 10:42:33 AM,1450933953878,1,It s a Christmas gift for you from Vodafone! Dial *111*4# (Tollfree) and Get a gift of your choice. Vodafone Christmas Offer sirf aapke liye !,1,+919811001057,
VK-TAXIFS,Dec 24  2015 10:17:54 AM,1450932474614,1,This Christmas  make you rides merrier with TaxiForSure! Get flat 15% off on all rides in Delhi & NCR. Use Code 15OFF. Offer valid till 27th Dec. TCA,1,+919830000184,Manuf. Date
VK-TAXIFS,Dec 24  2015 10:16:51 AM,1450932411185,1,This Christmas  make you rides merrier with TaxiForSure! Get flat 15% off on all rides in Delhi & NCR. Use Code 15OFF. Offer valid till 27th Dec. TCA,1,+919830000184,Manuf. Date
DM-620402,Dec 24  2015 9:58:14 AM,1450931294814,1,KTKSEC-veerhealth signed contract with bsh ltd london based co n soon listing in mcx check http://goo.gl/oPHx89 buy veerhealth(511523)3.31 tp 5/7 buy 1 lac qty,1,+919768399174,
VK-040300,Dec 23  2015 9:20:35 PM,1450885835283,1,This Christmas  LetMeDrive brings you an opportunity to be a Santa for your loved ones  By surprising them with a ride.  For more info visit http://wyy.in/t/2a/7c0a3w,1,+919830000185,
DM-WRLDPH,Dec 23  2015 6:24:50 PM,1450875290206,1,Offer of the Month  Rs 900 cash back Enjoy   cruise the Web with World Phone Zippy Fast Internet Speed of Up to 20Mbps. For more details call/SMS @ 8527293294.,1,+919768399174,Manuf. Date
